malloc_size,elapsed_time
4096,0.000000035720
4096,0.000000034533
4096,0.000000035542
4096,0.000000035675
4096,0.000000035492
4096,0.000000034974
4096,0.000000033970
4096,0.000000035140
4096,0.000000034340
4096,0.000000035368
8192,0.000000033289
8192,0.000000036104
8192,0.000000035086
8192,0.000000035211
8192,0.000000034838
8192,0.000000034123
8192,0.000000035565
8192,0.000000033471
8192,0.000000034207
8192,0.000000035349
16384,0.000000034783
16384,0.000000035442
16384,0.000000035526
16384,0.000000036913
16384,0.000000036200
16384,0.000000034630
16384,0.000000035540
16384,0.000000034833
16384,0.000000034419
16384,0.000000035630
32768,0.000000034625
32768,0.000000035279
32768,0.000000035695
32768,0.000000037849
32768,0.000000034735
32768,0.000000034795
32768,0.000000036556
32768,0.000000035010
32768,0.000000034975
32768,0.000000036206
65536,0.000000036429
65536,0.000000037147
65536,0.000000037441
65536,0.000000037866
65536,0.000000039149
65536,0.000000036918
65536,0.000000036918
65536,0.000000037626
65536,0.000000036602
65536,0.000000036128
131072,0.000000036770
131072,0.000000037639
131072,0.000000038104
131072,0.000000036936
131072,0.000000038852
131072,0.000000036904
131072,0.000000037978
131072,0.000000037373
131072,0.000000038018
131072,0.000000038063
262144,0.000003572876
262144,0.000003511231
262144,0.000003468919
262144,0.000003496894
262144,0.000003440915
262144,0.000003459736
262144,0.000003473140
262144,0.000003487295
262144,0.000003469021
262144,0.000003519340
1048576,0.000003750521
1048576,0.000003842072
1048576,0.000003771566
1048576,0.000003741400
1048576,0.000003779896
1048576,0.000003753039
1048576,0.000003826508
1048576,0.000003736619
1048576,0.000003790168
1048576,0.000003743299
