mmap_size,elapsed_time
4096,0.000020960381
4096,0.000051919622
4096,0.000053496781
4096,0.000051947275
4096,0.000021326059
4096,0.000051647811
4096,0.000051800396
4096,0.000051330906
4096,0.000052052721
4096,0.000052101411
16384,0.000052265147
16384,0.000055468510
16384,0.000052176718
16384,0.000052104500
16384,0.000052074462
16384,0.000051873519
16384,0.000052517901
16384,0.000051913258
16384,0.000051122159
16384,0.000050994549
65536,0.000051994240
65536,0.000051574000
65536,0.000051403853
65536,0.000051318143
65536,0.000021396937
65536,0.000051519231
65536,0.000051459077
65536,0.000052004042
65536,0.000051718533
65536,0.000051950011
262144,0.000051650011
262144,0.000050936484
262144,0.000050163089
262144,0.000053870809
262144,0.000022599265
262144,0.000051622195
262144,0.000051307418
262144,0.000051761873
262144,0.000051515143
262144,0.000051841964
1048576,0.000051621091
1048576,0.000051596336
1048576,0.000051151769
1048576,0.000049816020
1048576,0.000051562078
1048576,0.000051090108
1048576,0.000052495922
1048576,0.000051936543
1048576,0.000052029185
1048576,0.000052040615
