malloc_size,elapsed_time
4096,0.000005501387
4096,0.000005426254
4096,0.000005466448
4096,0.000005463711
4096,0.000005883561
4096,0.000005466567
4096,0.000005726793
4096,0.000005517093
4096,0.000005505889
4096,0.000005529052
8192,0.000010556614
8192,0.000011030868
8192,0.000011048482
8192,0.000010717667
8192,0.000010995238
8192,0.000010567769
8192,0.000010692532
8192,0.000010871123
8192,0.000010566622
8192,0.000010673949
16384,0.000020457125
16384,0.000020513929
16384,0.000020568304
16384,0.000020430167
16384,0.000020527849
16384,0.000020288594
16384,0.000020486283
16384,0.000020493911
16384,0.000020939855
16384,0.000020472619
32768,0.000038985804
32768,0.000038655031
32768,0.000039095958
32768,0.000039991775
32768,0.000038833065
32768,0.000038997355
32768,0.000039588618
32768,0.000039573114
32768,0.000039410798
32768,0.000038797330
65536,0.000072358690
65536,0.000071975064
65536,0.000071134290
65536,0.000070764399
65536,0.000071168757
65536,0.000073052136
65536,0.000073939468
65536,0.000070620571
65536,0.000071398668
65536,0.000071445068
131072,0.000139577298
131072,0.000137973990
131072,0.000137063904
131072,0.000140223880
131072,0.000140217140
131072,0.000138975561
131072,0.000139945822
131072,0.000139165888
131072,0.000139157348
131072,0.000141152220
262144,0.000215055507
262144,0.000216856756
262144,0.000216932492
262144,0.000217853791
262144,0.000213265991
262144,0.000216221688
262144,0.000215466474
262144,0.000214481197
262144,0.000213228717
262144,0.000215779904
1048576,0.000669536779
1048576,0.000671398396
1048576,0.000671753299
1048576,0.000672258977
1048576,0.000670233193
1048576,0.000664397508
1048576,0.000669606777
1048576,0.000671508336
1048576,0.000675897799
1048576,0.000670146748
